epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,22.0891,1.76887,2.55303,1.53924,0.003,0.5625,0.16403,0.03404,2.51468,3.87024,2.36424,0.000607728,0.000607728,0.000607728
18,23.3266,1.71881,2.46684,1.44881,0.004,0.75,0.17641,0.03609,2.36088,3.65397,2.22656,0.000641095,0.000641095,0.000641095
19,24.5181,1.67471,2.09964,1.40567,0.00577,0.5625,0.16225,0.0408,2.45237,3.68773,2.18263,0.000674066,0.000674066,0.000674066
20,25.6724,1.74058,2.37817,1.63452,0.10807,0.3125,0.1475,0.05376,2.48179,3.65037,2.10589,0.000706641,0.000706641,0.000706641
21,26.8403,1.77981,2.26216,1.55838,0.00333,0.625,0.07807,0.02924,2.69392,3.68347,2.57039,0.00073882,0.00073882,0.00073882
22,27.9623,1.72338,2.30739,1.53685,0.00367,0.6875,0.12331,0.08734,2.74936,3.85044,2.74646,0.000770603,0.000770603,0.000770603
23,29.1496,1.6088,2.50703,1.61721,0.07567,0.375,0.08776,0.02283,2.62058,3.82792,2.94215,0.00080199,0.00080199,0.00080199
24,30.3547,1.82237,2.31111,1.56472,0.003,0.5625,0.0292,0.00957,2.49318,3.82414,2.28621,0.000832981,0.000832981,0.000832981
25,31.5489,1.7309,2.15016,1.58737,0.003,0.5625,0.01691,0.00544,2.57694,3.88079,2.51074,0.000863576,0.000863576,0.000863576
26,32.6832,1.74726,2.19641,1.5786,0.00333,0.625,0.01147,0.00395,2.61854,3.82115,2.61461,0.000893775,0.000893775,0.000893775
27,33.7905,1.64318,2.04223,1.48819,0.00367,0.6875,0.01485,0.00446,2.6005,3.91772,2.40941,0.000923578,0.000923578,0.000923578
28,34.8986,1.77393,2.16963,1.52431,0.07812,0.0625,0.07244,0.00897,2.78307,3.69636,2.64149,0.000952985,0.000952985,0.000952985
29,36.005,1.60095,1.86504,1.47535,0.00333,0.625,0.01163,0.00279,2.78112,3.6773,2.52986,0.000981996,0.000981996,0.000981996
30,37.1551,1.70931,2.01512,1.4276,0.03935,0.125,0.04105,0.00901,2.5258,3.59335,2.2996,0.00101061,0.00101061,0.00101061
31,38.2902,1.68514,2.02271,1.44022,0.21585,0.125,0.07164,0.02184,2.34388,3.50137,2.19399,0.00103883,0.00103883,0.00103883
32,39.4071,1.64818,1.95075,1.40483,0.12715,0.1875,0.07708,0.02935,2.38364,3.25751,2.20906,0.00106665,0.00106665,0.00106665
33,40.5341,1.51136,1.83494,1.40733,0.30268,0.1875,0.1574,0.0522,2.48756,3.08912,2.31805,0.00109408,0.00109408,0.00109408
34,41.6297,1.58778,1.8421,1.3982,0.97051,0.1875,0.22474,0.05608,2.49771,3.26738,2.37955,0.00112111,0.00112111,0.00112111
35,42.7579,1.57458,1.7556,1.35668,0.81275,0.1875,0.24482,0.06942,2.59072,3.3236,2.48833,0.00114775,0.00114775,0.00114775
36,43.8775,1.56208,1.9455,1.45604,0.21615,0.1875,0.09071,0.02525,2.78481,3.23028,2.63874,0.00117399,0.00117399,0.00117399
37,44.9965,1.41086,1.6543,1.3529,0.23034,0.1875,0.12711,0.0269,2.73037,3.27797,2.44722,0.00119983,0.00119983,0.00119983
38,46.0984,1.53739,1.7702,1.39733,0.24799,0.25,0.16317,0.05291,2.92106,3.26019,2.64939,0.00122528,0.00122528,0.00122528
39,47.2403,1.6776,1.91888,1.60671,0.34189,0.25,0.19027,0.03385,2.94419,3.31028,2.85902,0.00125033,0.00125033,0.00125033
40,48.3674,1.57704,1.83002,1.44422,0.27989,0.1875,0.17834,0.02766,3.27251,3.36201,3.23173,0.00127498,0.00127498,0.00127498
41,49.47,1.6087,1.74711,1.43499,0.07397,0.0625,0.0247,0.00633,3.2318,3.57629,3.20561,0.00129924,0.00129924,0.00129924
42,50.5929,1.54878,1.67942,1.42845,0.07824,0.25,0.03624,0.0114,2.84954,3.53193,2.76824,0.0013231,0.0013231,0.0013231
43,51.7057,1.6848,1.96954,1.57419,0.15465,0.25,0.11798,0.03186,2.70807,3.34718,2.68986,0.00134657,0.00134657,0.00134657
44,52.8648,1.7109,1.91715,1.49843,0.15859,0.3125,0.1336,0.03354,2.83661,3.32393,2.90304,0.00136964,0.00136964,0.00136964
45,54.062,1.53223,1.70765,1.45326,0.17412,0.25,0.13359,0.04307,2.88389,3.1247,2.7669,0.00139232,0.00139232,0.00139232
46,55.179,1.57617,1.8504,1.50431,0.31011,0.25,0.17083,0.04683,2.78934,2.93437,2.99204,0.0014146,0.0014146,0.0014146
47,56.3351,1.50409,2.03997,1.46103,0.19368,0.125,0.1079,0.04095,2.89228,3.24483,3.11133,0.00143648,0.00143648,0.00143648
48,57.4656,1.57521,1.77032,1.42125,0.21421,0.125,0.08335,0.0285,2.87765,3.33778,2.9606,0.00145797,0.00145797,0.00145797
49,58.6079,1.49592,1.7436,1.37321,0.35801,0.125,0.11498,0.02251,2.9171,3.45402,2.87021,0.00147906,0.00147906,0.00147906
50,59.7358,1.60333,1.64187,1.4089,0.45795,0.125,0.13325,0.03947,2.8037,3.71636,2.70533,0.00149975,0.00149975,0.00149975
51,60.8977,1.4513,1.55196,1.36994,0.3724,0.1875,0.17212,0.05512,3.01229,4.35554,2.85473,0.001505,0.001505,0.001505
52,62.0967,1.3897,1.62586,1.35119,0.36107,0.25,0.18912,0.05139,2.88965,3.87578,2.71348,0.0014951,0.0014951,0.0014951
53,63.3138,1.41937,1.50059,1.26892,0.21694,0.125,0.0593,0.01929,2.73542,3.75135,2.68806,0.0014852,0.0014852,0.0014852
54,64.4776,1.6477,1.83906,1.54227,0.08579,0.125,0.03975,0.02052,2.61225,4.2408,2.68539,0.0014753,0.0014753,0.0014753
55,65.5825,1.5549,1.69542,1.4826,0.12635,0.1875,0.03754,0.01181,2.86126,4.72436,2.82399,0.0014654,0.0014654,0.0014654
56,66.7235,1.58631,1.67142,1.34728,0.26895,0.125,0.08492,0.01765,3.12962,4.63054,3.04089,0.0014555,0.0014555,0.0014555
57,67.8495,1.4262,1.4703,1.34077,0.43378,0.125,0.07156,0.01452,3.19358,5.10746,3.3201,0.0014456,0.0014456,0.0014456
58,69.0112,1.4047,1.52865,1.33635,0.37343,0.1875,0.1028,0.02201,3.21921,5.35589,3.35878,0.0014357,0.0014357,0.0014357
59,70.1299,1.36127,1.44515,1.34149,0.55079,0.1875,0.12384,0.03293,3.13846,6.49453,3.33811,0.0014258,0.0014258,0.0014258
60,71.2387,1.53928,1.50885,1.39956,0.17601,0.1875,0.07154,0.02345,3.14315,6.29331,3.38755,0.0014159,0.0014159,0.0014159
61,72.3641,1.49752,1.67144,1.40759,0.08538,0.0625,0.01889,0.00523,3.46551,6.13811,3.63738,0.001406,0.001406,0.001406
62,73.4563,1.45985,1.48982,1.3379,0.09788,0.125,0.03788,0.00743,3.58646,5.85222,3.73753,0.0013961,0.0013961,0.0013961
63,74.5691,1.4413,1.35065,1.32151,0.1105,0.14032,0.03794,0.00597,3.40553,5.81293,3.6327,0.0013862,0.0013862,0.0013862
64,75.6587,1.61196,1.63337,1.47997,0.59843,0.125,0.10504,0.02411,3.3433,4.76036,3.23006,0.0013763,0.0013763,0.0013763
65,76.7607,1.37466,1.34028,1.30688,0.18377,0.3125,0.14557,0.03703,3.26314,4.28578,3.15547,0.0013664,0.0013664,0.0013664
66,77.9044,1.46899,1.48955,1.35394,0.32001,0.3125,0.14654,0.03231,3.13033,4.1611,2.98396,0.0013565,0.0013565,0.0013565
67,79.065,1.45973,1.33096,1.33341,0.36949,0.3125,0.15143,0.03923,3.05526,4.087,2.91775,0.0013466,0.0013466,0.0013466
68,80.2638,1.28106,1.26209,1.29877,0.2126,0.25,0.10149,0.03712,3.08383,3.97145,2.83867,0.0013367,0.0013367,0.0013367
69,81.4083,1.31318,1.4188,1.3076,0.17988,0.125,0.06802,0.02045,2.96398,3.67247,2.77273,0.0013268,0.0013268,0.0013268
70,82.5216,1.46539,1.44194,1.38119,0.18162,0.264,0.07368,0.0162,3.13241,3.53345,2.82667,0.0013169,0.0013169,0.0013169
71,83.608,1.2726,1.35174,1.31663,0.10061,0.1875,0.04025,0.01039,3.13225,3.31706,2.71565,0.001307,0.001307,0.001307
72,84.7188,1.35128,1.38639,1.30997,0.15647,0.125,0.0689,0.01329,3.32769,3.01837,2.89556,0.0012971,0.0012971,0.0012971
73,85.8305,1.26649,1.35951,1.26586,0.22841,0.1875,0.09822,0.01849,3.39186,2.89814,2.92264,0.0012872,0.0012872,0.0012872
74,86.9879,1.24662,1.2619,1.25575,0.10523,0.125,0.09961,0.02143,3.34801,2.93276,2.94986,0.0012773,0.0012773,0.0012773
75,88.1025,1.37345,1.39856,1.31965,0.17498,0.1875,0.06816,0.01915,3.33188,2.99066,2.91546,0.0012674,0.0012674,0.0012674
76,89.2345,1.32893,1.27794,1.28723,0.39524,0.1875,0.15164,0.0269,3.30751,2.92182,2.80032,0.0012575,0.0012575,0.0012575
77,90.3582,1.29903,1.25802,1.26891,0.4526,0.25,0.23379,0.03212,3.41082,2.73958,2.98201,0.0012476,0.0012476,0.0012476
78,91.4666,1.4151,1.24888,1.34792,0.57618,0.1875,0.18998,0.03481,3.45066,2.95377,2.99906,0.0012377,0.0012377,0.0012377
79,92.5697,1.31927,1.31258,1.31024,0.37353,0.25,0.173,0.02903,3.22688,2.89681,2.829,0.0012278,0.0012278,0.0012278
80,93.6944,1.40759,1.28198,1.29828,0.35492,0.1875,0.12187,0.01922,3.19835,2.85091,2.65721,0.0012179,0.0012179,0.0012179
81,94.8465,1.27858,1.16753,1.24892,0.2267,0.1875,0.09064,0.01824,3.13897,2.85469,2.6218,0.001208,0.001208,0.001208
82,96.0119,1.30284,1.18704,1.22061,0.19545,0.33455,0.12807,0.02994,3.09799,2.81672,2.67288,0.0011981,0.0011981,0.0011981
83,97.1361,1.27132,1.29097,1.27143,0.23207,0.375,0.17849,0.0484,2.99664,2.61198,2.60225,0.0011882,0.0011882,0.0011882
84,98.269,1.22476,1.12503,1.2391,0.50817,0.1875,0.15409,0.03936,2.9631,2.52083,2.63478,0.0011783,0.0011783,0.0011783
85,99.9843,1.24361,1.05143,1.18094,0.17027,0.3125,0.08531,0.02427,2.95,2.64992,2.72358,0.0011684,0.0011684,0.0011684
86,101.126,1.35438,1.19894,1.31364,0.34738,0.1875,0.11957,0.03313,2.92185,2.77931,2.67609,0.0011585,0.0011585,0.0011585
87,102.237,1.27714,1.20203,1.23717,0.31636,0.1875,0.13159,0.02861,2.95437,2.74909,2.79127,0.0011486,0.0011486,0.0011486
88,103.349,1.27344,1.12884,1.28192,0.40582,0.375,0.20906,0.04021,2.9556,2.66028,2.87652,0.0011387,0.0011387,0.0011387
89,104.472,1.26141,1.15077,1.24178,0.34754,0.3338,0.22598,0.05378,2.95647,2.50325,2.84753,0.0011288,0.0011288,0.0011288
90,105.588,1.07556,1.02859,1.18448,0.34805,0.375,0.24008,0.04537,3.0871,2.73655,2.92766,0.0011189,0.0011189,0.0011189
91,106.713,1.21034,1.17451,1.22736,0.33203,0.375,0.21084,0.03721,3.03954,2.71633,2.71891,0.001109,0.001109,0.001109
92,107.853,1.21789,1.22674,1.23818,0.39,0.4005,0.24379,0.04188,2.98701,2.68021,2.64549,0.0010991,0.0010991,0.0010991
93,108.988,1.22602,1.0781,1.27404,0.43477,0.4375,0.23338,0.04612,2.91655,2.61178,2.52336,0.0010892,0.0010892,0.0010892
94,110.078,1.17547,1.12836,1.22056,0.36329,0.3125,0.2411,0.04823,2.9827,2.56403,2.62667,0.0010793,0.0010793,0.0010793
95,111.155,1.16903,1.02712,1.16869,0.33886,0.3125,0.23662,0.05191,2.90432,2.45668,2.59021,0.0010694,0.0010694,0.0010694
96,112.261,1.14422,1.12314,1.22053,0.48185,0.3125,0.28779,0.06773,2.93807,2.23522,2.66179,0.0010595,0.0010595,0.0010595
97,113.404,1.09592,1.00663,1.18566,0.27678,0.375,0.20014,0.04798,3.14802,2.45581,2.93173,0.0010496,0.0010496,0.0010496
98,114.563,1.1024,0.98106,1.14136,0.30694,0.3125,0.23171,0.04306,3.15277,2.50272,2.9541,0.0010397,0.0010397,0.0010397
99,115.657,1.15852,1.11392,1.2223,0.31076,0.25,0.16487,0.03768,3.08452,2.63645,2.78577,0.0010298,0.0010298,0.0010298
100,116.827,1.21855,1.20559,1.196,0.51665,0.25,0.27338,0.07268,3.05176,2.54934,2.72128,0.0010199,0.0010199,0.0010199
101,117.975,1.18502,1.07139,1.16401,0.30655,0.3125,0.28447,0.07582,3.03639,2.5777,2.71861,0.00101,0.00101,0.00101
102,119.086,1.17637,1.09729,1.18632,0.53967,0.25,0.34076,0.0915,2.98189,2.37195,2.5904,0.0010001,0.0010001,0.0010001
103,120.201,1.17477,0.99575,1.20613,1,0.2376,0.34972,0.10778,2.87285,2.14567,2.55266,0.0009902,0.0009902,0.0009902
104,121.287,1.15618,0.95463,1.15712,0.82039,0.25,0.35578,0.10743,2.96675,2.15055,2.74542,0.0009803,0.0009803,0.0009803
105,122.435,1.13793,0.99172,1.15471,0.91161,0.25,0.3278,0.09969,2.97037,2.03757,2.72117,0.0009704,0.0009704,0.0009704
106,123.576,1.0755,0.94895,1.12737,0.89581,0.25,0.34856,0.10706,2.92556,2.18423,2.65251,0.0009605,0.0009605,0.0009605
107,124.76,1.01054,0.86684,1.09395,0.75979,0.25,0.31663,0.10132,2.79602,2.13374,2.64337,0.0009506,0.0009506,0.0009506
108,126.042,1.05961,0.92194,1.15832,0.43853,0.375,0.32409,0.09459,2.79103,2.35126,2.6933,0.0009407,0.0009407,0.0009407
109,127.268,1.07358,0.94874,1.09836,0.48228,0.3125,0.31402,0.10602,2.83433,2.55175,2.7444,0.0009308,0.0009308,0.0009308
110,128.47,1.04296,0.88323,1.09549,0.58167,0.1875,0.22178,0.06535,2.95506,2.34988,2.79361,0.0009209,0.0009209,0.0009209
111,129.642,1.09083,1.00281,1.15046,0.89935,0.1875,0.26753,0.06994,3.06477,2.4273,2.87206,0.000911,0.000911,0.000911
112,130.781,1.13078,0.914,1.12726,0.25193,0.25,0.20118,0.05719,3.10902,2.54291,2.86941,0.0009011,0.0009011,0.0009011
113,131.955,0.98847,0.92258,1.15028,0.44321,0.3125,0.26709,0.04917,3.09133,2.53047,2.89603,0.0008912,0.0008912,0.0008912
114,133.093,1.01485,0.84428,1.09976,0.5285,0.3125,0.22922,0.05999,3.13814,2.74504,2.92416,0.0008813,0.0008813,0.0008813
115,134.203,0.96435,0.8928,1.13439,0.26506,0.3125,0.13845,0.02689,3.16875,2.85509,3.15934,0.0008714,0.0008714,0.0008714
116,135.334,0.9831,0.84568,1.06722,0.31884,0.1875,0.1407,0.02585,3.18496,2.81427,3.1413,0.0008615,0.0008615,0.0008615
117,136.45,1.11673,0.95481,1.14802,0.20477,0.3125,0.16139,0.03006,3.13369,2.63882,3.00725,0.0008516,0.0008516,0.0008516
118,137.549,0.9656,0.88236,1.07594,0.3453,0.3125,0.20627,0.06901,3.09939,2.52092,2.91906,0.0008417,0.0008417,0.0008417
119,138.667,1.05141,0.90886,1.1108,0.70167,0.25,0.2753,0.08328,3.15055,2.58653,2.90407,0.0008318,0.0008318,0.0008318
120,139.784,1.07417,0.90863,1.17877,0.93182,0.25,0.27642,0.09045,3.047,2.46529,2.7398,0.0008219,0.0008219,0.0008219
121,140.882,0.98203,0.81807,1.06453,0.94148,0.25,0.31321,0.09765,2.95428,2.41494,2.56664,0.000812,0.000812,0.000812
122,142.01,1.1334,0.9494,1.17307,0.57389,0.375,0.33893,0.12824,2.79441,2.37505,2.48513,0.0008021,0.0008021,0.0008021
123,143.179,0.93389,0.8265,1.07721,0.55533,0.375,0.34423,0.1199,2.72397,2.43347,2.46575,0.0007922,0.0007922,0.0007922
124,144.352,1.14089,0.87272,1.1474,0.51168,0.375,0.34266,0.12601,2.63717,2.48791,2.41749,0.0007823,0.0007823,0.0007823
125,145.514,0.94419,0.8168,1.06406,0.90286,0.25,0.33688,0.10879,2.67463,2.5707,2.48382,0.0007724,0.0007724,0.0007724
126,146.803,0.98289,0.78997,1.10707,0.94907,0.25,0.34105,0.12857,2.70803,2.43983,2.53861,0.0007625,0.0007625,0.0007625
127,147.965,0.99578,0.80445,1.1084,0.87519,0.25,0.38007,0.10177,2.79028,2.27295,2.51636,0.0007526,0.0007526,0.0007526
128,149.149,0.92687,0.78265,1.02393,0.40059,0.375,0.30412,0.08259,2.93028,2.26033,2.62447,0.0007427,0.0007427,0.0007427
129,150.258,0.94,0.79009,1.0622,0.49338,0.3125,0.30522,0.07632,3.09637,2.12305,2.8079,0.0007328,0.0007328,0.0007328
130,151.39,1.05986,0.76346,1.08211,0.40057,0.3125,0.25977,0.06249,3.11429,2.0661,2.84803,0.0007229,0.0007229,0.0007229
131,152.573,0.98202,0.85432,1.05583,0.38386,0.35147,0.25976,0.06187,3.06645,1.92565,2.79944,0.000713,0.000713,0.000713
132,153.733,0.92179,0.77309,1.05915,0.7255,0.49594,0.55756,0.11045,2.9336,1.9148,2.59107,0.0007031,0.0007031,0.0007031
133,154.934,0.89126,0.7721,1.04525,0.60753,0.5,0.53245,0.12707,2.79459,1.95523,2.4344,0.0006932,0.0006932,0.0006932
134,156.038,1.00627,0.79849,1.07548,0.56431,0.5669,0.54577,0.13184,2.73238,1.96851,2.407,0.0006833,0.0006833,0.0006833
135,157.118,0.97345,0.78969,1.08547,0.67384,0.5625,0.55109,0.14083,2.60431,2.15067,2.3763,0.0006734,0.0006734,0.0006734
136,158.211,0.96729,0.80741,1.04998,0.47023,0.5,0.43886,0.12026,2.5895,2.20829,2.47504,0.0006635,0.0006635,0.0006635
137,159.311,0.90199,0.72798,1.03818,0.61539,0.375,0.39789,0.11257,2.75615,2.13571,2.60678,0.0006536,0.0006536,0.0006536
138,160.396,0.87783,0.7295,1.05969,0.72,0.375,0.38402,0.10332,2.80016,2.16629,2.68431,0.0006437,0.0006437,0.0006437
139,161.507,1.01222,0.82316,1.09127,0.72748,0.375,0.38509,0.11319,2.90986,2.08571,2.79733,0.0006338,0.0006338,0.0006338
140,162.593,0.89901,0.73937,1.08455,0.72528,0.375,0.37209,0.09878,2.88732,2.14261,2.78767,0.0006239,0.0006239,0.0006239
141,163.673,0.91055,0.71583,1.05659,0.54953,0.4375,0.35877,0.09422,2.87775,2.31778,2.68587,0.000614,0.000614,0.000614
142,164.756,0.97638,0.83073,1.10847,0.72676,0.375,0.37469,0.09117,2.85049,2.31382,2.64465,0.0006041,0.0006041,0.0006041
143,165.864,0.84391,0.7077,1.00983,0.57755,0.4375,0.38031,0.09013,2.82869,2.30677,2.63449,0.0005942,0.0005942,0.0005942
144,166.993,0.98945,0.76996,1.06182,0.58769,0.4375,0.41698,0.09309,2.81006,2.32915,2.62695,0.0005843,0.0005843,0.0005843
145,168.102,0.81947,0.69107,1.06465,0.52918,0.4375,0.40999,0.11146,2.80434,2.16395,2.70916,0.0005744,0.0005744,0.0005744
146,169.207,0.90099,0.7153,1.02831,0.51941,0.4375,0.41557,0.11436,2.85949,2.09999,2.82644,0.0005645,0.0005645,0.0005645
147,170.292,0.85187,0.71269,1.03334,0.72616,0.3125,0.3818,0.10868,2.91395,2.00459,2.86329,0.0005546,0.0005546,0.0005546
148,171.368,0.89421,0.68184,1.02834,0.73262,0.375,0.41779,0.11842,2.88597,2.02096,2.70844,0.0005447,0.0005447,0.0005447
149,172.48,0.80479,0.64198,1.01643,0.96919,0.4375,0.55242,0.13854,2.76935,2.09203,2.56874,0.0005348,0.0005348,0.0005348
150,173.613,0.83991,0.70735,1.04007,0.65805,0.625,0.58289,0.14433,2.71191,2.0755,2.47741,0.0005249,0.0005249,0.0005249
151,174.709,0.82639,0.69469,1.01593,0.75901,0.5,0.50724,0.13423,2.71808,2.17919,2.43415,0.000515,0.000515,0.000515
152,175.811,0.86674,0.68692,1.03848,0.63225,0.4375,0.44965,0.12708,2.74312,2.25219,2.41671,0.0005051,0.0005051,0.0005051
153,176.89,0.88715,0.68115,0.99142,0.62655,0.4375,0.44749,0.12311,2.77418,2.0337,2.39674,0.0004952,0.0004952,0.0004952
154,177.996,0.88316,0.7387,1.02189,0.62569,0.4375,0.4497,0.13654,2.7825,2.01828,2.40845,0.0004853,0.0004853,0.0004853
155,179.102,0.84439,0.63819,0.99948,0.71482,0.5,0.49495,0.13498,2.7826,1.96222,2.38939,0.0004754,0.0004754,0.0004754
156,180.217,0.80583,0.66626,0.99159,0.7137,0.5,0.49283,0.14729,2.79548,2.04059,2.36846,0.0004655,0.0004655,0.0004655
157,181.344,0.80815,0.69753,1.00364,0.86787,0.5,0.50712,0.1652,2.76726,2.06413,2.3631,0.0004556,0.0004556,0.0004556
158,182.486,0.86098,0.71724,1.05863,0.86938,0.5,0.50048,0.14787,2.7059,2.02016,2.32593,0.0004457,0.0004457,0.0004457
159,183.637,0.85916,0.66452,1.00344,0.87253,0.5,0.52275,0.1561,2.70776,1.97255,2.31971,0.0004358,0.0004358,0.0004358
160,184.762,0.79744,0.71518,1.02503,0.89988,0.56183,0.57417,0.14506,2.67509,1.9268,2.31898,0.0004259,0.0004259,0.0004259
161,185.906,0.83196,0.66279,1.01004,0.81998,0.5625,0.56508,0.16327,2.7428,1.94166,2.38958,0.000416,0.000416,0.000416
162,187.088,0.75383,0.64911,1.01617,0.79329,0.5625,0.54558,0.1536,2.82646,1.99203,2.5266,0.0004061,0.0004061,0.0004061
163,188.196,0.79259,0.70721,1.0167,0.80871,0.5625,0.54029,0.15951,2.90491,1.90988,2.67658,0.0003962,0.0003962,0.0003962
164,189.336,0.7975,0.65894,0.98795,0.81754,0.5603,0.53359,0.15573,2.98893,1.86572,2.86322,0.0003863,0.0003863,0.0003863
165,190.485,0.71861,0.59702,0.96613,0.89809,0.55175,0.54664,0.14637,2.95865,1.84536,2.88047,0.0003764,0.0003764,0.0003764
166,191.598,0.76896,0.60796,0.97302,0.85968,0.5625,0.53785,0.13816,2.92166,1.81634,2.81594,0.0003665,0.0003665,0.0003665
167,192.733,0.81376,0.69026,1.0651,0.87381,0.5625,0.53053,0.14155,2.92939,1.83842,2.84853,0.0003566,0.0003566,0.0003566
168,193.857,0.72579,0.59088,0.95752,0.87812,0.5625,0.53079,0.14135,2.93769,1.80446,2.80162,0.0003467,0.0003467,0.0003467
169,195.043,0.71304,0.5871,0.97112,0.87568,0.5625,0.53547,0.13891,2.97963,1.83523,2.88989,0.0003368,0.0003368,0.0003368
170,196.82,0.7061,0.58217,0.94109,0.86906,0.5625,0.53913,0.1454,2.99819,1.86389,2.86362,0.0003269,0.0003269,0.0003269
171,197.91,0.74353,0.64118,1.03917,0.8742,0.5625,0.54772,0.13168,3.02573,1.88522,2.85362,0.000317,0.000317,0.000317
172,198.988,0.69825,0.63056,0.98813,0.75969,0.5,0.47923,0.11994,3.03115,1.90708,2.89906,0.0003071,0.0003071,0.0003071
173,200.121,0.70953,0.66139,1.00769,0.70749,0.5,0.4634,0.12381,2.98481,1.97969,2.83558,0.0002972,0.0002972,0.0002972
174,201.211,0.65067,0.57186,0.93503,0.71258,0.5,0.46072,0.14533,2.94304,1.91511,2.77513,0.0002873,0.0002873,0.0002873
175,202.258,0.71533,0.61337,0.98803,0.85891,0.4375,0.45575,0.14207,2.93999,1.9168,2.7782,0.0002774,0.0002774,0.0002774
176,203.353,0.72281,0.6011,0.97408,0.86052,0.4375,0.45213,0.15021,2.94918,1.95623,2.86294,0.0002675,0.0002675,0.0002675
177,204.463,0.70247,0.61125,0.96846,0.86097,0.4375,0.45992,0.14974,2.88828,1.91916,2.7069,0.0002576,0.0002576,0.0002576
178,205.565,0.64357,0.60826,0.93404,0.86153,0.4375,0.47587,0.16077,2.82073,1.98709,2.62195,0.0002477,0.0002477,0.0002477
179,206.691,0.73286,0.59089,0.99211,0.86179,0.4375,0.48283,0.16754,2.79548,1.85492,2.6245,0.0002378,0.0002378,0.0002378
180,207.801,0.7248,0.70331,1.00101,0.86108,0.4375,0.4826,0.17087,2.72338,1.77977,2.54712,0.0002279,0.0002279,0.0002279
181,208.889,0.74479,0.59628,0.98897,0.79982,0.5625,0.54437,0.17117,2.774,1.80095,2.56382,0.000218,0.000218,0.000218
182,210.006,0.63184,0.5425,1.00601,0.79143,0.5625,0.54344,0.17097,2.76642,1.82152,2.54457,0.0002081,0.0002081,0.0002081
183,211.146,0.71845,0.60076,0.97876,0.80338,0.5625,0.53953,0.1683,2.76641,1.85492,2.52537,0.0001982,0.0001982,0.0001982
184,212.233,0.64152,0.59177,0.97943,0.78598,0.5,0.48423,0.15393,2.77241,1.8726,2.52389,0.0001883,0.0001883,0.0001883
185,213.369,0.68911,0.57157,0.94215,0.78595,0.5,0.47835,0.15311,2.76616,1.8684,2.52306,0.0001784,0.0001784,0.0001784
186,214.553,0.71527,0.63656,0.98736,0.78319,0.5,0.4775,0.16516,2.76142,1.82147,2.53024,0.0001685,0.0001685,0.0001685
187,215.68,0.65735,0.52808,0.94158,0.81121,0.5625,0.53657,0.17236,2.74084,1.75129,2.53906,0.0001586,0.0001586,0.0001586
